Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Dominican Republic,2010,Urban,Both Sexes,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2013,53610,
Dominican Republic,2010,Rural,Both Sexes,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2013,23100,
Dominican Republic,2010,Total,Both Sexes,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2013,34585,
Dominican Republic,2010,Urban,Both Sexes,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2013,24559,
Dominican Republic,2010,Rural,Both Sexes,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2013,10026,
Dominican Republic,2010,Total,Both Sexes,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2013,17991,
Dominican Republic,2010,Urban,Both Sexes,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2013,12461,
Dominican Republic,2010,Rural,Both Sexes,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2013,5530,
Dominican Republic,2010,Total,Both Sexes,95 - 99,Census - de jure - complete tabulation,"Final figure, complete",2013,7029,
Dominican Republic,2010,Urban,Both Sexes,95 - 99,Census - de jure - complete tabulation,"Final figure, complete",2013,4777,
Dominican Republic,2010,Rural,Both Sexes,95 - 99,Census - de jure - complete tabulation,"Final figure, complete",2013,2252,
Dominican Republic,2010,Total,Both Sexes,Total,Census - de jure - complete tabulation,"Final figure, complete",2013,9445281,
Dominican Republic,2010,Urban,Both Sexes,Total,Census - de jure - complete tabulation,"Final figure, complete",2013,7013575,
Dominican Republic,2010,Rural,Both Sexes,Total,Census - de jure - complete tabulation,"Final figure, complete",2013,2431706,
Dominican Republic,2010,Total,Female,0,Census - de jure - complete tabulation,"Final figure, complete",2013,96093,
Dominican Republic,2010,Urban,Female,0,Census - de jure - complete tabulation,"Final figure, complete",2013,71645,
Dominican Republic,2010,Rural,Female,0,Census - de jure - complete tabulation,"Final figure, complete",2013,24448,
Dominican Republic,2010,Total,Female,1,Census - de jure - complete tabulation,"Final figure, complete",2013,89370,
Dominican Republic,2010,Urban,Female,1,Census - de jure - complete tabulation,"Final figure, complete",2013,66401,
Dominican Republic,2010,Rural,Female,1,Census - de jure - complete tabulation,"Final figure, complete",2013,22969,
Dominican Republic,2010,Total,Female,2,Census - de jure - complete tabulation,"Final figure, complete",2013,88670,
Dominican Republic,2010,Urban,Female,2,Census - de jure - complete tabulation,"Final figure, complete",2013,65807,
Dominican Republic,2010,Rural,Female,2,Census - de jure - complete tabulation,"Final figure, complete",2013,22863,
Dominican Republic,2010,Total,Female,3,Census - de jure - complete tabulation,"Final figure, complete",2013,83276,
Dominican Republic,2010,Urban,Female,3,Census - de jure - complete tabulation,"Final figure, complete",2013,61794,
Dominican Republic,2010,Rural,Female,3,Census - de jure - complete tabulation,"Final figure, complete",2013,21482,
Dominican Republic,2010,Total,Female,4,Census - de jure - complete tabulation,"Final figure, complete",2013,82887,
Dominican Republic,2010,Urban,Female,4,Census - de jure - complete tabulation,"Final figure, complete",2013,60861,
Dominican Republic,2010,Rural,Female,4,Census - de jure - complete tabulation,"Final figure, complete",2013,22026,
Dominican Republic,2010,Total,Female,5,Census - de jure - complete tabulation,"Final figure, complete",2013,90913,
Dominican Republic,2010,Urban,Female,5,Census - de jure - complete tabulation,"Final figure, complete",2013,66957,
Dominican Republic,2010,Rural,Female,5,Census - de jure - complete tabulation,"Final figure, complete",2013,23956,
Dominican Republic,2010,Total,Female,6,Census - de jure - complete tabulation,"Final figure, complete",2013,86253,
Dominican Republic,2010,Urban,Female,6,Census - de jure - complete tabulation,"Final figure, complete",2013,63539,
Dominican Republic,2010,Rural,Female,6,Census - de jure - complete tabulation,"Final figure, complete",2013,22714,
Dominican Republic,2010,Total,Female,7,Census - de jure - complete tabulation,"Final figure, complete",2013,92350,
Dominican Republic,2010,Urban,Female,7,Census - de jure - complete tabulation,"Final figure, complete",2013,67527,
Dominican Republic,2010,Rural,Female,7,Census - de jure - complete tabulation,"Final figure, complete",2013,24823,
Dominican Republic,2010,Total,Female,8,Census - de jure - complete tabulation,"Final figure, complete",2013,97348,
Dominican Republic,2010,Urban,Female,8,Census - de jure - complete tabulation,"Final figure, complete",2013,71116,
Dominican Republic,2010,Rural,Female,8,Census - de jure - complete tabulation,"Final figure, complete",2013,26232,
Dominican Republic,2010,Total,Female,9,Census - de jure - complete tabulation,"Final figure, complete",2013,95201,
Dominican Republic,2010,Urban,Female,9,Census - de jure - complete tabulation,"Final figure, complete",2013,69697,
Dominican Republic,2010,Rural,Female,9,Census - de jure - complete tabulation,"Final figure, complete",2013,25504,
Dominican Republic,2010,Total,Female,10,Census - de jure - complete tabulation,"Final figure, complete",2013,102940,
Dominican Republic,2010,Urban,Female,10,Census - de jure - complete tabulation,"Final figure, complete",2013,75440,
Dominican Republic,2010,Rural,Female,10,Census - de jure - complete tabulation,"Final figure, complete",2013,27500,
Dominican Republic,2010,Total,Female,11,Census - de jure - complete tabulation,"Final figure, complete",2013,94906,
Dominican Republic,2010,Urban,Female,11,Census - de jure - complete tabulation,"Final figure, complete",2013,69568,
Dominican Republic,2010,Rural,Female,11,Census - de jure - complete tabulation,"Final figure, complete",2013,25338,
Dominican Republic,2010,Total,Female,12,Census - de jure - complete tabulation,"Final figure, complete",2013,94429,
Dominican Republic,2010,Urban,Female,12,Census - de jure - complete tabulation,"Final figure, complete",2013,69019,
Dominican Republic,2010,Rural,Female,12,Census - de jure - complete tabulation,"Final figure, complete",2013,25410,
Dominican Republic,2010,Total,Female,13,Census - de jure - complete tabulation,"Final figure, complete",2013,93839,
Dominican Republic,2010,Urban,Female,13,Census - de jure - complete tabulation,"Final figure, complete",2013,69083,
Dominican Republic,2010,Rural,Female,13,Census - de jure - complete tabulation,"Final figure, complete",2013,24756,
Dominican Republic,2010,Total,Female,14,Census - de jure - complete tabulation,"Final figure, complete",2013,94756,
Dominican Republic,2010,Urban,Female,14,Census - de jure - complete tabulation,"Final figure, complete",2013,70124,
Dominican Republic,2010,Rural,Female,14,Census - de jure - complete tabulation,"Final figure, complete",2013,24632,
Dominican Republic,2010,Total,Female,15,Census - de jure - complete tabulation,"Final figure, complete",2013,101731,
Dominican Republic,2010,Urban,Female,15,Census - de jure - complete tabulation,"Final figure, complete",2013,75311,
Dominican Republic,2010,Rural,Female,15,Census - de jure - complete tabulation,"Final figure, complete",2013,26420,
Dominican Republic,2010,Total,Female,16,Census - de jure - complete tabulation,"Final figure, complete",2013,97521,
Dominican Republic,2010,Urban,Female,16,Census - de jure - complete tabulation,"Final figure, complete",2013,72771,
Dominican Republic,2010,Rural,Female,16,Census - de jure - complete tabulation,"Final figure, complete",2013,24750,
Dominican Republic,2010,Total,Female,17,Census - de jure - complete tabulation,"Final figure, complete",2013,98328,
Dominican Republic,2010,Urban,Female,17,Census - de jure - complete tabulation,"Final figure, complete",2013,74030,
Dominican Republic,2010,Rural,Female,17,Census - de jure - complete tabulation,"Final figure, complete",2013,24298,
Dominican Republic,2010,Total,Female,18,Census - de jure - complete tabulation,"Final figure, complete",2013,102456,
Dominican Republic,2010,Urban,Female,18,Census - de jure - complete tabulation,"Final figure, complete",2013,77700,
Dominican Republic,2010,Rural,Female,18,Census - de jure - complete tabulation,"Final figure, complete",2013,24756,
Dominican Republic,2010,Total,Female,19,Census - de jure - complete tabulation,"Final figure, complete",2013,92304,
Dominican Republic,2010,Urban,Female,19,Census - de jure - complete tabulation,"Final figure, complete",2013,71024,
Dominican Republic,2010,Rural,Female,19,Census - de jure - complete tabulation,"Final figure, complete",2013,21280,
Dominican Republic,2010,Total,Female,20,Census - de jure - complete tabulation,"Final figure, complete",2013,99559,
Dominican Republic,2010,Urban,Female,20,Census - de jure - complete tabulation,"Final figure, complete",2013,76094,
Dominican Republic,2010,Rural,Female,20,Census - de jure - complete tabulation,"Final figure, complete",2013,23465,
Dominican Republic,2010,Total,Female,21,Census - de jure - complete tabulation,"Final figure, complete",2013,87869,
Dominican Republic,2010,Urban,Female,21,Census - de jure - complete tabulation,"Final figure, complete",2013,68335,
Dominican Republic,2010,Rural,Female,21,Census - de jure - complete tabulation,"Final figure, complete",2013,19534,
Dominican Republic,2010,Total,Female,22,Census - de jure - complete tabulation,"Final figure, complete",2013,84902,
Dominican Republic,2010,Urban,Female,22,Census - de jure - complete tabulation,"Final figure, complete",2013,65907,
Dominican Republic,2010,Rural,Female,22,Census - de jure - complete tabulation,"Final figure, complete",2013,18995,
Dominican Republic,2010,Total,Female,23,Census - de jure - complete tabulation,"Final figure, complete",2013,82470,
Dominican Republic,2010,Urban,Female,23,Census - de jure - complete tabulation,"Final figure, complete",2013,64121,
Dominican Republic,2010,Rural,Female,23,Census - de jure - complete tabulation,"Final figure, complete",2013,18349,
Dominican Republic,2010,Total,Female,24,Census - de jure - complete tabulation,"Final figure, complete",2013,81508,
Dominican Republic,2010,Urban,Female,24,Census - de jure - complete tabulation,"Final figure, complete",2013,63450,
Dominican Republic,2010,Rural,Female,24,Census - de jure - complete tabulation,"Final figure, complete",2013,18058,
Dominican Republic,2010,Total,Female,25,Census - de jure - complete tabulation,"Final figure, complete",2013,82000,
Dominican Republic,2010,Urban,Female,25,Census - de jure - complete tabulation,"Final figure, complete",2013,63667,
Dominican Republic,2010,Rural,Female,25,Census - de jure - complete tabulation,"Final figure, complete",2013,18333,
Dominican Republic,2010,Total,Female,26,Census - de jure - complete tabulation,"Final figure, complete",2013,75519,
Dominican Republic,2010,Urban,Female,26,Census - de jure - complete tabulation,"Final figure, complete",2013,58979,
Dominican Republic,2010,Rural,Female,26,Census - de jure - complete tabulation,"Final figure, complete",2013,16540,
Dominican Republic,2010,Total,Female,27,Census - de jure - complete tabulation,"Final figure, complete",2013,75719,
Dominican Republic,2010,Urban,Female,27,Census - de jure - complete tabulation,"Final figure, complete",2013,59037,
Dominican Republic,2010,Rural,Female,27,Census - de jure - complete tabulation,"Final figure, complete",2013,16682,
Dominican Republic,2010,Total,Female,28,Census - de jure - complete tabulation,"Final figure, complete",2013,76942,
Dominican Republic,2010,Urban,Female,28,Census - de jure - complete tabulation,"Final figure, complete",2013,59837,
Dominican Republic,2010,Rural,Female,28,Census - de jure - complete tabulation,"Final figure, complete",2013,17105,
Dominican Republic,2010,Total,Female,29,Census - de jure - complete tabulation,"Final figure, complete",2013,71361,
Dominican Republic,2010,Urban,Female,29,Census - de jure - complete tabulation,"Final figure, complete",2013,55755,
Dominican Republic,2010,Rural,Female,29,Census - de jure - complete tabulation,"Final figure, complete",2013,15606,
Dominican Republic,2010,Total,Female,30,Census - de jure - complete tabulation,"Final figure, complete",2013,80259,
Dominican Republic,2010,Urban,Female,30,Census - de jure - complete tabulation,"Final figure, complete",2013,61899,
Dominican Republic,2010,Rural,Female,30,Census - de jure - complete tabulation,"Final figure, complete",2013,18360,
Dominican Republic,2010,Total,Female,31,Census - de jure - complete tabulation,"Final figure, complete",2013,73711,
Dominican Republic,2010,Urban,Female,31,Census - de jure - complete tabulation,"Final figure, complete",2013,57463,
Dominican Republic,2010,Rural,Female,31,Census - de jure - complete tabulation,"Final figure, complete",2013,16248,
Dominican Republic,2010,Total,Female,32,Census - de jure - complete tabulation,"Final figure, complete",2013,69468,
Dominican Republic,2010,Urban,Female,32,Census - de jure - complete tabulation,"Final figure, complete",2013,54080,
Dominican Republic,2010,Rural,Female,32,Census - de jure - complete tabulation,"Final figure, complete",2013,15388,
Dominican Republic,2010,Total,Female,33,Census - de jure - complete tabulation,"Final figure, complete",2013,66162,
Dominican Republic,2010,Urban,Female,33,Census - de jure - complete tabulation,"Final figure, complete",2013,51418,
Dominican Republic,2010,Rural,Female,33,Census - de jure - complete tabulation,"Final figure, complete",2013,14744,
Dominican Republic,2010,Total,Female,34,Census - de jure - complete tabulation,"Final figure, complete",2013,64997,
Dominican Republic,2010,Urban,Female,34,Census - de jure - complete tabulation,"Final figure, complete",2013,50402,
